Average Amount/transaction/day,Transaction_amount,Is decli0ed,Total Number of declines/day,isForeig0Tra0sactio0,isHighRiskCou0tr1,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,isFradule0t
260.0306239,3380.398111,0,0,0,0,0,0,0,0
117.9639353,1651.495094,0,0,0,0,0,0,0,0
331.306992,4969.60488,0,0,0,0,0,0,0,0
361.4048619,1084.214586,0,1,0,0,0,0,0,0
242.175129,5812.203096,0,5,0,0,0,0,0,0
528.1646808,15316.77574,0,0,0,0,0,0,0,0
951.6094128,16177.36002,0,0,0,0,0,0,0,0
491.8025341,983.6050682,0,5,0,0,0,0,0,0
109.5781371,1753.250194,0,0,0,0,0,0,0,0
177.0337202,2832.539523,0,0,0,0,0,0,0,0
634.751585,9521.273775,0,5,0,0,0,0,0,0
467.7990919,7016.986379,0,0,0,0,0,0,0,0
476.6770881,5243.447969,0,0,0,0,0,0,0,0
354.9006412,1774.503206,0,0,0,0,0,0,0,0
502.4265952,5024.265952,0,0,0,0,0,0,0,0
147.3741469,3831.727819,0,3,0,0,0,0,0,0
70.71279051,919.2662766,0,0,0,0,0,0,0,0
535.9219977,5359.219977,0,0,0,0,0,0,0,0
370.7169032,4448.602838,0,0,0,0,0,0,0,0
681.4080106,16353.79225,0,3,0,0,0,0,0,0
258.7715643,2587.715643,0,0,0,0,0,0,0,0
205.5083867,3493.642574,0,5,0,0,0,0,0,0
646.1567653,18092.38943,0,0,0,0,502,473,3,0
214.1245229,1284.747137,0,0,0,0,0,0,0,0
438.4793422,10523.50421,0,0,0,0,0,0,0,0
317.2745703,3490.020273,0,0,0,0,0,0,0,0
721.75183,7939.27013,0,0,0,0,0,0,0,0
950.4055516,20908.92214,0,0,0,0,0,0,0,0
470.5214957,7998.865427,0,0,0,0,0,0,0,0
167.416533,2176.414929,0,0,0,0,0,0,0,0
813.2147357,813.2147357,0,0,1,0,0,0,0,0
760.4026564,10645.63719,0,0,0,0,0,0,0,0
426.8611966,11952.1135,0,0,0,0,0,0,0,0
453.7549991,5898.814988,0,0,0,0,0,0,0,0
207.6414459,4360.470364,0,0,0,0,0,0,0,0
80.55682561,1127.795559,0,0,0,0,0,0,0,0
720.274822,20887.96984,0,0,0,0,0,0,0,0
140.3885603,2105.828405,0,0,0,0,0,0,0,0
262.8345814,1314.172907,0,0,0,0,0,0,0,0
236.9948969,2606.943866,0,0,0,0,0,0,0,0
994.9872011,18904.75682,0,0,0,0,0,0,0,0
284.8343405,4557.349448,0,1,0,0,0,0,0,0
589.0571821,15315.48673,0,0,0,0,0,0,0,0
74.34093079,743.4093079,0,0,0,0,0,0,0,0
31.19172007,343.1089208,0,0,0,0,0,0,0,0
205.1186699,5743.322757,0,0,0,0,0,0,0,0
853.271362,23038.32677,0,0,0,0,0,0,0,0
454.585257,4091.267313,0,0,0,0,0,0,0,0
330.6639474,0,0,0,0,0,873,426,4,0
742.4557002,19303.84821,0,2,1,0,0,0,0,0
959.7141485,18234.56882,0,3,1,0,263,198,4,0
236.4571595,1655.200117,0,0,0,0,0,0,0,0
366.4408559,3297.967703,0,0,0,0,0,0,0,0
900.9657918,11712.55529,0,4,0,0,0,0,0,0
820.4086873,4922.452124,0,0,1,0,0,0,0,0
108.0366596,648.2199576,0,0,0,0,0,0,0,0
793.4039636,2380.211891,0,0,1,0,0,0,0,0
305.4780268,0,0,0,0,0,0,0,0,0
645.4808533,645.4808533,0,0,0,0,0,0,0,0
924.7720703,2774.316211,0,0,0,0,0,0,0,0
343.4040662,5151.060993,0,0,0,0,0,0,0,0
670.9363477,14760.59965,0,0,0,0,0,0,0,0
875.3891965,15757.00554,0,6,0,0,0,0,0,0
812.4080379,1624.816076,0,5,0,0,0,0,0,0
216.2755969,3244.133954,0,0,0,0,0,0,0,0
271.7648081,7609.414627,0,0,0,0,0,0,0,0
960.4323617,5762.59417,0,2,0,0,0,0,0,0
908.0677807,3632.271123,0,0,0,0,0,0,0,0
457.2117028,11887.50427,0,0,0,0,0,0,0,0
828.3162433,15738.00862,0,4,0,0,0,0,0,0
636.9243118,2547.697247,0,0,0,0,0,0,0,0
374.8209988,3373.388989,0,8,0,0,673,321,4,0
865.8621009,25975.86303,0,0,0,0,0,0,0,0
20.53872105,287.5420947,0,0,1,0,0,0,0,0
699.5611201,11192.97792,0,0,0,0,939,571,1,0
479.8838579,8637.909442,0,0,0,0,0,0,0,0
494.4024522,11371.2564,0,0,0,0,0,0,0,0
453.2917794,10879.00271,0,0,0,0,0,0,0,0
588.4226094,6472.648703,0,0,0,0,0,0,0,0
444.4585881,1777.834352,0,0,0,0,0,0,0,0
161.7877864,2265.02901,0,0,0,0,0,0,0,0
301.6586673,904.9760019,0,0,0,0,0,0,0,0
18.19954524,436.7890858,0,0,0,0,0,0,0,0
710.1299289,20593.76794,0,0,0,0,0,0,0,0
94.85828742,1612.590886,0,0,0,0,0,0,0,0
90.55621124,90.55621124,0,0,0,0,0,0,0,0
476.9598185,953.919637,0,3,0,0,0,0,0,0
71.7668245,1650.636964,0,0,0,0,0,0,0,0
260.5499071,1042.199628,0,0,0,0,0,0,0,0
667.9883995,10687.81439,0,0,0,0,0,0,0,0
701.9198833,2807.679533,0,0,0,0,0,0,0,0
833.7608581,16675.21716,0,0,0,0,0,0,0,0
921.1322117,27633.96635,0,0,0,0,0,0,0,0
81.44378018,895.881582,0,0,0,0,0,0,0,0
30.7483322,461.224983,0,0,0,0,0,0,0,0
24.99837437,274.9821181,0,2,0,0,0,0,0,0
114.7660913,2180.555735,0,0,0,0,0,0,0,0
660.1286184,15843.08684,0,0,1,0,0,0,0,0
937.4655299,12187.05189,0,0,1,0,0,0,0,0
999.1947062,26978.25707,0,0,0,0,0,0,0,0
970.95401,12622.40213,0,0,0,0,0,0,0,0
692.3463816,15231.6204,0,0,0,0,0,0,0,0
806.4103521,4838.462113,0,0,0,0,0,0,0,0
863.3597442,863.3597442,0,0,0,0,0,0,0,0
772.3682727,10813.15582,0,0,0,0,0,0,0,0
465.6734136,8847.794858,0,0,1,0,0,0,0,0
489.4999249,1957.9997,0,0,0,0,0,0,0,0
256.2514605,3843.771908,0,0,0,0,0,0,0,0
552.1291886,16011.74647,0,0,0,0,0,0,0,0
689.7570786,5518.056629,0,0,1,0,0,0,0,0
429.2798246,8156.316667,0,1,0,0,0,0,0,0
414.5332266,12435.9968,0,0,0,0,0,0,0,0
662.7658508,9278.721911,0,0,0,0,0,0,0,0
957.7512359,24901.53213,0,0,0,0,0,0,0,0
366.934632,9173.3658,0,4,0,0,0,0,0,0
799.8988608,22397.1681,0,0,0,0,0,0,0,0
536.652741,1609.958223,0,0,0,0,0,0,0,0
210.8741372,2741.363784,0,0,0,0,0,0,0,0
254.6987928,6876.867406,0,0,0,0,0,0,0,0
369.2840056,0,0,0,1,0,0,0,0,0
581.6288444,16867.23649,0,0,1,0,0,0,0,0
899.7523182,1799.504636,0,0,0,0,0,0,0,0
204.9287794,1229.572676,0,5,0,0,0,0,0,0
766.8051873,20703.74006,0,4,0,0,0,0,0,0
152.9351385,611.740554,0,4,0,0,0,0,0,0
70.54453977,0,0,1,0,0,0,0,0,0
104.5537563,1254.645076,0,4,0,0,0,0,0,0
717.3397203,10760.0958,0,0,1,0,0,0,0,0
180.9739688,3800.453345,0,0,0,0,0,0,0,0
362.2507667,5071.510734,0,0,0,0,0,0,0,0
316.2852299,5376.848908,0,0,1,0,0,0,0,0
305.113986,7017.621678,0,0,0,0,0,0,0,0
986.464559,14796.96839,0,0,0,0,0,0,0,0
883.1434881,12364.00883,0,1,0,0,0,0,0,0
269.3449873,2693.449873,0,0,0,0,0,0,0,0
798.2538165,16763.33015,0,0,0,0,0,0,0,0
220.4118382,4187.824926,0,0,1,0,0,0,0,0
580.4005391,16831.61563,0,0,0,0,0,0,0,0
7.438057415,96.6947464,0,0,0,0,0,0,0,0
522.364572,3656.552004,0,6,0,0,0,0,0,0
354.2113665,10626.341,0,0,0,0,0,0,0,0
395.5872135,9098.505911,0,0,0,0,0,0,0,0
141.2026094,1129.620875,0,1,0,0,0,0,0,0
586.8798346,5868.798346,0,0,0,0,0,0,0,0
598.2471305,17349.16678,0,0,1,0,0,0,0,0
543.9544327,2719.772164,0,0,0,0,0,0,0,0
27.26971959,245.4274763,0,0,0,0,0,0,0,0
294.062671,2058.438697,0,0,0,0,0,0,0,0
974.4316186,24360.79047,0,0,0,0,0,0,0,0
147.3076536,147.3076536,0,0,0,0,0,0,0,0
818.435847,23734.63956,0,0,0,0,0,0,0,0
18.29195502,109.7517301,0,0,1,0,0,0,0,0
591.6730807,10650.11545,0,0,0,0,0,0,0,0
534.5470786,11760.03573,0,3,0,0,0,0,0,0
487.462776,10724.18107,0,0,0,0,0,0,0,0
328.9072018,4275.793623,0,0,0,0,0,0,0,0
623.1687092,13709.7116,0,0,0,0,0,0,0,0
347.4760977,1389.904391,0,0,0,0,0,0,0,0
147.8878797,295.7757594,0,0,0,0,0,0,0,0
297.7885827,8338.080316,0,3,0,0,0,0,0,0
133.0998451,3593.695818,0,4,0,0,0,0,0,0
257.3432173,1801.402521,0,0,0,0,0,0,0,0
330.5324268,2313.726988,0,0,0,0,0,0,0,0
142.8416548,1999.783167,0,0,0,0,0,0,0,0
96.72327404,1063.956014,0,0,0,0,0,0,0,0
909.7522449,25473.06286,0,0,1,0,0,0,0,0
846.1388146,24538.02562,0,0,0,0,0,0,0,0
200.3626725,5009.066813,0,0,0,0,0,0,0,0
919.0079436,24813.21448,0,0,0,0,0,0,0,0
333.6765248,9009.26617,0,0,0,0,0,0,0,0
823.7905758,14828.23036,0,0,0,0,0,0,0,0
188.0496771,1316.34774,0,0,0,0,0,0,0,0
744.8022729,4468.813637,0,0,0,0,0,0,0,0
818.9386211,15559.8338,0,0,0,0,0,0,0,0
381.08736,0,0,0,0,0,0,0,0,0
178.411712,3211.410816,0,0,0,0,0,0,0,0
763.9893734,12987.81935,0,0,0,0,0,0,0,0
93.78752575,0,0,0,1,0,0,0,0,0
657.2020648,8543.626842,0,0,0,0,0,0,0,0
536.8710664,4294.968531,0,0,0,0,0,0,0,0
328.9785598,0,0,0,0,0,0,0,0,0
966.3692154,2899.107646,0,0,0,0,0,0,0,0
768.3669651,2305.100895,0,0,0,0,0,0,0,0
266.7788614,7736.586981,0,0,0,0,0,0,0,0
977.6033174,22484.8763,0,0,1,0,0,0,0,0
516.4123634,9811.834905,0,0,0,0,0,0,0,0
560.6187727,7848.662818,0,0,0,0,0,0,0,0
216.9332464,650.7997392,0,4,0,0,0,0,0,0
350.839702,9121.832252,0,0,0,0,0,0,0,0
679.9693288,2719.877315,0,0,0,0,0,0,0,0
769.8602607,18476.64626,0,0,0,0,0,0,0,0
437.2174398,9618.783676,0,0,1,0,0,0,0,0
731.0529155,16083.16414,0,0,0,0,0,0,0,0
564.0291267,564.0291267,0,0,1,0,0,0,0,0
621.5079074,12430.15815,0,0,0,0,0,0,0,0
463.0165098,926.0330196,0,0,0,0,0,0,0,0
464.9819413,5579.783296,0,0,0,0,0,0,0,0
694.7861373,4168.716824,0,0,0,0,0,0,0,0
147.6496012,1033.547208,0,4,0,0,0,0,0,0
352.5517441,6345.931394,0,0,0,0,0,0,0,0
342.3816945,7532.397279,0,0,0,0,0,0,0,0
268.8414102,2150.731282,0,0,0,0,0,0,0,0
389.0486195,1167.145859,0,0,1,0,0,0,0,0
50.79201438,1371.384388,0,0,0,0,0,0,0,0
405.9355569,3247.484455,0,0,0,0,0,0,0,0
621.7571851,1243.51437,0,5,0,0,0,0,0,0
643.5122658,13513.75758,0,0,0,0,0,0,0,0
797.7126239,8774.838863,0,0,0,0,0,0,0,0
462.1169495,9242.33899,0,0,1,0,0,0,0,0
780.4589932,12487.34389,0,0,0,0,0,0,0,0
865.0417938,7785.376144,0,0,1,0,0,0,0,0
923.1324602,2769.397381,0,0,0,0,0,0,0,0
993.4155746,12914.40247,0,0,0,0,0,0,0,0
292.626158,2926.26158,0,0,1,0,0,0,0,0
706.7054436,18374.34153,0,0,0,0,0,0,0,0
266.4220793,2397.798714,0,0,0,0,0,0,0,0
79.26967081,1902.472099,0,0,0,0,0,0,0,0
746.2391036,21640.934,0,0,1,0,0,0,0,0
95.68098638,956.8098638,0,0,0,0,0,0,0,0
112.9122952,112.9122952,0,0,0,0,0,0,0,0
573.8105353,14919.07392,0,0,0,0,0,0,0,0
416.69465,8333.893,0,0,0,0,0,0,0,0
376.3372027,7526.744054,0,0,0,0,0,0,0,0
811.0139636,9732.167563,0,0,0,0,0,0,0,0
695.0553947,7645.609342,0,0,0,0,0,0,0,0
582.3404299,6988.085159,0,0,0,0,0,0,0,0
31.83924716,732.3026847,0,0,0,0,0,0,0,0
320.7851986,5132.563178,0,7,0,0,853,639,4,0
72.06625152,1945.788791,0,2,0,0,0,0,0,0
433.9642177,5641.53483,0,0,0,0,0,0,0,0
946.2683771,23656.70943,0,0,0,0,0,0,0,0
95.18837896,2094.144337,0,3,0,0,970,802,2,0
810.2947626,3241.17905,0,0,0,0,859,487,1,0
787.6892248,14966.09527,0,0,0,0,0,0,0,0
815.2512724,1630.502545,0,2,0,0,825,474,3,0
992.915038,24822.87595,0,0,0,0,0,0,0,0
372.1756604,5954.810566,0,0,1,0,0,0,0,0
858.09757,2574.29271,0,2,0,0,0,0,0,0
282.3124549,3105.437004,0,0,0,0,0,0,0,0
292.2842138,7891.673773,0,0,1,0,0,0,0,0
19.02993576,361.5687794,0,0,0,0,0,0,0,0
302.124577,5438.242386,0,1,0,0,0,0,0,0
314.4893202,7233.254365,0,0,1,0,0,0,0,0
84.28870628,2022.928951,0,0,0,0,0,0,0,0
799.0564256,7990.564256,0,3,0,0,0,0,0,0
904.1261592,3616.504637,0,0,0,0,0,0,0,0
149.5857339,0,0,0,1,0,0,0,0,0
516.7486145,4133.988916,0,0,1,0,0,0,0,0
417.333128,9598.661944,0,0,0,0,0,0,0,0
714.0986191,714.0986191,0,0,0,0,0,0,0,0
282.0283464,7050.70866,0,0,0,0,0,0,0,0
324.7986169,2923.187552,0,1,0,0,0,0,0,0
37.03517076,592.5627322,0,0,0,0,0,0,0,0
871.9209212,0,0,1,1,0,0,0,0,0
458.8703531,7341.92565,0,1,0,0,0,0,0,0
620.8902059,3104.45103,0,1,0,0,0,0,0,0
870.9205708,21773.01427,0,0,0,0,0,0,0,0
361.0725351,4693.942956,0,0,0,0,0,0,0,0
610.6882758,16488.58345,0,0,0,0,891,814,1,0
61.29052339,1041.938898,0,0,1,0,0,0,0,0
895.4092475,8058.683228,0,0,0,0,0,0,0,0
115.0576139,3451.728417,0,0,0,0,0,0,0,0
516.49427,6714.42551,0,0,0,0,0,0,0,0
562.0941363,3934.658954,0,1,1,0,0,0,0,0
430.8114242,430.8114242,0,0,1,0,0,0,0,0
913.8312984,10965.97558,0,0,0,0,0,0,0,0
53.19147758,691.4892085,0,0,0,0,657,251,4,0
520.3349974,13528.70993,0,0,0,0,0,0,0,0
630.7852684,3153.926342,0,0,0,0,0,0,0,0
296.2787278,5333.0171,0,0,0,0,0,0,0,0
263.0209924,6575.52481,0,0,0,0,0,0,0,0
386.0123467,1930.061734,0,0,0,0,0,0,0,0
331.426718,7954.241232,0,0,0,0,0,0,0,0
168.3523854,0,0,0,0,0,0,0,0,0
764.6983576,1529.396715,0,0,0,0,0,0,0,0
987.8641789,11854.37015,0,0,0,0,0,0,0,0
392.7683894,9033.672956,0,0,0,0,0,0,0,0
475.6859198,4281.173278,0,0,0,0,0,0,0,0
184.9849308,4069.668478,0,0,0,0,0,0,0,0
189.6390626,2844.585939,0,0,0,0,0,0,0,0
513.5806632,0,0,0,0,0,0,0,0,0
922.110521,22130.6525,0,0,0,0,0,0,0,0
903.0065395,18963.13733,0,1,0,0,0,0,0,0
699.3088527,14685.48591,0,0,1,0,0,0,0,0
335.2564667,2346.795267,0,0,0,0,0,0,0,0
472.6457021,9925.559744,0,0,1,0,0,0,0,0
223.868653,4477.37306,0,0,0,0,0,0,0,0
230.6314693,6227.049671,0,0,0,0,0,0,0,0
586.2737467,7621.558707,0,4,0,0,0,0,0,0
597.819783,17934.59349,0,1,1,0,0,0,0,0
330.6185917,7604.227609,0,0,0,0,0,0,0,0
49.98261607,1449.495866,0,0,0,0,0,0,0,0
475.2614251,1901.0457,0,0,0,0,795,299,4,0
25.39827953,330.1776339,0,2,1,0,0,0,0,0
585.7780781,1757.334234,0,0,0,0,0,0,0,0
658.6240507,19100.09747,0,0,0,0,0,0,0,0
270.581662,3246.979944,0,0,0,0,0,0,0,0
224.7413522,6742.240566,0,0,0,0,0,0,0,0
872.8778153,6110.144707,0,0,0,0,0,0,0,0
353.3470969,7773.636132,0,0,1,0,0,0,0,0
668.9089342,1337.817868,0,0,0,0,0,0,0,0
169.5750406,1356.600325,0,0,0,0,0,0,0,0
675.8891442,8786.558875,0,0,1,0,0,0,0,0
476.8148727,12874.00156,0,0,0,0,914,728,1,0
472.326999,7557.231984,0,0,1,0,0,0,0,0
120.3016922,1203.016922,0,0,0,0,0,0,0,0
793.9511923,1587.902385,0,0,0,0,0,0,0,0
206.8174004,413.6348008,0,0,0,0,0,0,0,0
145.7440967,2040.417354,0,0,0,0,0,0,0,0
604.2323151,16918.50482,0,0,0,0,0,0,0,0
380.3321872,9508.30468,0,2,0,0,0,0,0,0
373.5637735,1120.691321,0,0,0,0,0,0,0,0
881.3852412,26441.55724,0,4,1,0,0,0,0,0
341.3951985,1365.580794,0,0,0,0,0,0,0,0
584.8031837,3508.819102,0,0,1,0,0,0,0,0
280.9118157,1123.647263,0,0,0,0,0,0,0,0
356.3337139,5701.339422,0,0,0,0,0,0,0,0
55.58853681,722.6509785,0,0,0,0,0,0,0,0
708.9143769,1417.828754,0,6,0,0,0,0,0,0
788.931307,9467.175684,0,5,1,0,0,0,0,0
846.5781982,16084.98577,0,1,0,0,0,0,0,0
300.3256411,7207.815386,0,1,0,0,0,0,0,0
113.6342234,681.8053404,0,0,1,0,0,0,0,0
952.9137384,19058.27477,0,0,1,0,0,0,0,0
751.865456,21052.23277,0,0,1,0,0,0,0,0
354.2021924,9917.661387,0,0,0,0,0,0,0,0
390.0179528,11700.53858,0,0,0,0,0,0,0,0
33.92479258,101.7743777,0,0,1,0,0,0,0,0
226.3986963,1584.790874,0,5,1,0,0,0,0,0
392.413747,784.827494,0,1,0,0,0,0,0,0
547.6532311,1095.306462,0,0,1,0,0,0,0,0
599.7022155,4197.915509,0,0,0,0,0,0,0,0
842.4596246,17691.65212,0,0,0,0,0,0,0,0
370.642495,370.642495,0,5,1,0,0,0,0,0
482.5467868,12063.66967,0,0,0,0,0,0,0,0
777.5891426,13219.01542,0,0,0,0,0,0,0,0
432.6778148,12114.97881,0,0,1,0,0,0,0,0
671.2152134,6040.936921,0,1,0,0,0,0,0,0
166.5475604,4663.331691,0,1,1,0,0,0,0,0
290.2987671,6386.572876,0,0,0,0,0,0,0,0
69.92193292,0,0,3,0,0,0,0,0,0
936.5709786,7492.567829,0,0,0,0,0,0,0,0
582.4283839,13978.28121,0,0,0,0,0,0,0,0
283.2022187,1699.213312,0,0,0,0,0,0,0,0
437.5891024,10064.54936,0,0,0,0,0,0,0,0
347.7677559,4868.748583,0,0,0,0,0,0,0,0
319.3390679,0,0,0,0,0,0,0,0,0
342.6809679,7538.981294,0,0,0,0,0,0,0,0
172.6026133,4315.065333,0,0,0,0,0,0,0,0
287.5893435,2588.304092,0,0,0,0,0,0,0,0
460.883551,460.883551,0,0,0,0,948,520,4,0
131.186302,787.117812,0,0,1,0,0,0,0,0
538.9071057,1616.721317,0,0,0,0,0,0,0,0
578.0721578,15029.8761,0,0,0,0,0,0,0,0
155.0851368,1705.936505,0,0,0,0,0,0,0,0
356.8473945,8921.184863,0,0,0,0,0,0,0,0
150.2843329,1352.558996,0,0,0,0,0,0,0,0
163.2326675,3917.58402,0,6,0,0,0,0,0,0
213.7758809,6413.276427,0,0,0,0,0,0,0,0
640.5290135,9607.935203,0,0,0,0,0,0,0,0
703.4160366,5627.328293,0,0,0,0,0,0,0,0
923.5472785,24935.77652,0,0,0,0,0,0,0,0
33.33148681,433.3093285,0,0,0,0,0,0,0,0
237.2437568,5693.850163,0,2,0,0,520,467,1,0
476.5057842,14295.17353,0,0,0,0,0,0,0,0
38.3087065,536.321891,0,1,0,0,0,0,0,0
339.3201954,0,0,0,0,0,0,0,0,0
841.6161207,13465.85793,0,2,0,0,0,0,0,0
248.5467274,4473.841093,0,0,0,0,0,0,0,0
949.623967,8546.615703,0,0,0,0,0,0,0,0
633.1532345,10130.45175,0,0,0,0,0,0,0,0
859.5462916,22348.20358,0,1,0,0,0,0,0,0
793.2831898,793.2831898,0,0,0,0,0,0,0,0
986.8299992,15789.27999,0,0,0,0,0,0,0,0
62.07375222,1675.99131,0,0,0,0,0,0,0,0
592.7572987,6520.330286,0,0,1,0,0,0,0,0
600.8966429,15623.31272,0,0,0,0,0,0,0,0
269.8067961,2158.454369,0,0,0,0,0,0,0,0
851.5821556,5109.492934,0,0,0,0,0,0,0,0
877.0977778,12279.36889,0,0,0,0,0,0,0,0
973.2891175,20439.07147,0,0,0,0,0,0,0,0
768.5369125,15370.73825,0,0,0,0,0,0,0,0
996.9843229,26918.57672,0,0,0,0,0,0,0,0
611.5347224,611.5347224,0,0,0,0,0,0,0,0
259.2011799,777.6035397,0,0,0,0,0,0,0,0
815.3161965,3261.264786,0,0,0,0,0,0,0,0
799.1282845,23174.72025,0,0,0,0,0,0,0,0
59.11672053,59.11672053,0,0,1,0,0,0,0,0
117.0296426,2457.622495,0,0,0,0,0,0,0,0
245.3358792,7114.740497,0,0,0,0,0,0,0,0
630.8018493,11354.43329,0,0,0,0,0,0,0,0
660.0794264,15181.82681,0,0,0,0,0,0,0,0
307.4748065,2459.798452,0,0,1,0,0,0,0,0
103.3914842,1964.4382,0,0,1,0,0,0,0,0
731.4518728,21212.10431,0,0,0,0,0,0,0,0
185.4098851,2039.508736,0,0,0,0,0,0,0,0
806.7868534,9681.442241,0,0,0,0,0,0,0,0
167.6351204,1676.351204,0,0,0,0,0,0,0,0
427.4539862,10686.34966,0,0,0,0,0,0,0,0
161.1664953,2095.164439,0,0,0,0,0,0,0,0
627.2087096,0,0,0,0,0,0,0,0,0
950.7884955,950.7884955,0,0,0,0,0,0,0,0
704.7359226,17618.39807,0,0,1,0,0,0,0,0
961.1446084,2883.433825,0,0,0,0,0,0,0,0
932.1832698,17711.48213,0,2,1,0,0,0,0,0
188.0157535,3760.31507,0,1,0,0,0,0,0,0
939.2610427,6574.827299,0,0,0,0,0,0,0,0
736.102006,12513.7341,0,1,0,0,0,0,0,0
923.7809297,13856.71395,0,0,0,0,0,0,0,0
407.3247203,4073.247203,0,0,0,0,0,0,0,0
453.1235484,13593.70645,0,0,1,0,0,0,0,0
913.6176378,9136.176378,0,0,0,0,0,0,0,0
455.4687604,9564.843968,0,0,0,0,0,0,0,0
704.3921356,2817.568542,0,0,0,0,0,0,0,0
654.0712799,1308.14256,0,0,0,0,759,340,4,0
166.4107752,1331.286202,0,0,0,0,0,0,0,0
842.0108516,21050.27129,0,6,0,0,0,0,0,0
691.16124,13132.06356,0,0,0,0,0,0,0,0
991.3145867,2973.94376,0,0,0,0,0,0,0,0
233.5104967,4436.699437,0,0,0,0,0,0,0,0
758.3514489,0,0,0,0,0,0,0,0,0
570.7143877,11985.00214,0,5,0,0,0,0,0,0
312.0558873,6241.117746,0,0,0,0,0,0,0,0
654.6946975,3273.473488,0,0,0,0,0,0,0,0
385.5392559,5783.088839,0,0,0,0,0,0,0,0
548.7190251,14266.69465,0,0,0,0,0,0,0,0
107.9317122,1079.317122,0,2,0,0,0,0,0,0
807.9100536,10502.8307,0,0,0,0,0,0,0,0
126.6806595,3547.058466,0,0,0,0,0,0,0,0
386.5582713,773.1165426,0,0,0,0,0,0,0,0
879.382,17587.64,0,0,0,0,0,0,0,0
432.6014298,9517.231456,0,0,0,0,0,0,0,0
478.2349619,10042.9342,0,0,0,0,0,0,0,0
739.5007194,22185.02158,0,1,1,0,0,0,0,0
765.4191361,4592.514817,0,0,0,0,0,0,0,0
549.6171698,2198.468679,0,0,0,0,0,0,0,0
854.7996712,8547.996712,0,0,0,0,0,0,0,0
916.9861934,15588.76529,0,4,0,0,0,0,0,0
433.5957505,1300.787252,0,0,0,0,0,0,0,0
254.1885271,6100.52465,0,5,0,0,0,0,0,0
149.6668688,748.334344,0,0,0,0,0,0,0,0
278.409644,2784.09644,0,6,1,0,0,0,0,0
198.0284861,5346.769125,0,0,0,0,0,0,0,0
867.0259473,10404.31137,0,0,1,0,0,0,0,0
266.1153195,7185.113627,0,0,0,0,0,0,0,0
809.564612,1619.129224,0,0,0,0,0,0,0,0
876.4432018,23663.96645,0,3,0,0,0,0,0,0
639.1549832,7669.859798,0,0,0,0,0,0,0,0
686.0135779,1372.027156,0,0,0,0,0,0,0,0
8.903795011,17.80759002,0,0,0,0,0,0,0,0
348.1018623,8702.546558,0,1,0,0,0,0,0,0
533.1304566,3731.913196,0,0,0,0,0,0,0,0
438.1000595,1752.400238,0,0,0,0,0,0,0,0
391.5253551,391.5253551,0,0,1,0,0,0,0,0
954.1262929,954.1262929,0,4,0,0,0,0,0,0
206.2598334,1237.559,0,0,0,0,0,0,0,0
246.9749656,3210.674553,0,0,0,0,0,0,0,0
186.5745676,4850.938758,0,0,0,0,0,0,0,0
782.9948519,2348.984556,0,0,0,0,0,0,0,0
509.1525764,14765.42472,0,0,0,0,0,0,0,0
146.1566779,3215.446914,0,3,0,0,0,0,0,0
68.65586635,823.8703962,0,0,0,0,0,0,0,0
483.0706965,5796.848358,0,0,0,0,0,0,0,0
319.6769216,6073.86151,0,0,0,0,0,0,0,0
674.9434019,13498.86804,0,0,0,0,0,0,0,0
397.7989809,10342.7735,0,0,0,0,0,0,0,0
731.1548454,21934.64536,0,0,0,0,0,0,0,0
173.4055128,1560.649615,0,0,0,0,0,0,0,0
341.134629,8187.231096,0,4,0,0,0,0,0,0
415.0218282,2490.130969,0,0,0,0,0,0,0,0
5.704093201,165.4187028,0,1,0,0,0,0,0,0
626.6309792,17545.66742,0,0,0,0,0,0,0,0
786.5833531,13371.917,0,0,0,0,0,0,0,0
244.2011796,5860.82831,0,0,0,0,0,0,0,0
132.8037776,1992.056664,0,0,0,0,0,0,0,0
138.8972575,1666.76709,0,0,0,0,0,0,0,0
164.8575419,1648.575419,0,0,0,0,0,0,0,0
962.9263611,22147.30631,0,0,0,0,0,0,0,0
221.8513686,5324.432846,0,0,0,0,0,0,0,0
452.5807041,2715.484225,0,0,0,0,0,0,0,0
957.8440522,7662.752418,0,0,0,0,0,0,0,0
976.7677328,8790.909595,0,0,0,0,0,0,0,0
979.9607217,2939.882165,0,0,0,0,0,0,0,0
379.420227,11003.18658,0,0,0,0,0,0,0,0
47.28975551,94.57951102,0,0,0,0,0,0,0,0
380.9827649,5333.758709,0,0,0,0,0,0,0,0
168.9515399,3041.127718,0,3,0,0,0,0,0,0
593.3443025,1780.032908,0,0,0,0,0,0,0,0
984.9115949,4924.557975,0,0,0,0,0,0,0,0
868.0025011,4340.012506,0,0,0,0,0,0,0,0
709.4940081,709.4940081,0,0,0,0,0,0,0,0
642.4712271,16704.2519,0,0,0,0,0,0,0,0
375.0078878,3000.063102,0,1,0,0,0,0,0,0
257.8287837,5414.404458,0,0,0,0,0,0,0,0
432.3955885,4756.351474,0,0,1,0,0,0,0,0
731.5084025,20482.23527,0,0,0,0,0,0,0,0
967.462712,7739.701696,0,0,0,0,0,0,0,0
278.9781898,6695.476555,0,0,0,0,0,0,0,0
510.3418759,13268.88877,0,0,0,0,0,0,0,0
16.17365133,226.4311186,0,0,0,0,0,0,0,0
